datapoint,cardinal,date,other,relevance,resultIndex,url
"When in the 4th century bce the accepted length of the year became 365.25 days, the total number of solar calendar days involved became 2,922, and it was then realized that the octaëteris was not as satisfactory a cycle as supposed.","2,922","the 4th century, the year, 365.25 days",,0.787149719243,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
This was first devised about 432 bce by the astronomer Meton of Athens.,about 432,,"ORDINAL/first, ORG/Meton, GPE/Athens",0.784445797216,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
This was first devised about 432 bce by the astronomer Meton of Athens.,about 432,,"ORDINAL/first, ORG/Meton, GPE/Athens",0.784445797216,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
This was first devised about 432 bce by the astronomer Meton of Athens.,about 432,,"ORDINAL/first, ORG/Meton, GPE/Athens",0.784445797216,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
This was first devised about 432 bce by the astronomer Meton of Athens.,about 432,,"ORDINAL/first, ORG/Meton, GPE/Athens",0.784445797216,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
"There has been some confusion over its precise nature because the name is derived from the Babylonian word shār or shāru, which could mean either “universe” or the number 3,600 (i.e., 60 × 60).","3,600, 60",,NORP/Babylonian,0.780670988297,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
"There has been some confusion over its precise nature because the name is derived from the Babylonian word shār or shāru, which could mean either “universe” or the number 3,600 (i.e., 60 × 60).","3,600, 60",,NORP/Babylonian,0.780670988297,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
"There has been some confusion over its precise nature because the name is derived from the Babylonian word shār or shāru, which could mean either “universe” or the number 3,600 (i.e., 60 × 60).","3,600, 60",,NORP/Babylonian,0.780670988297,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
"There has been some confusion over its precise nature because the name is derived from the Babylonian word shār or shāru, which could mean either “universe” or the number 3,600 (i.e., 60 × 60).","3,600, 60",,NORP/Babylonian,0.780670988297,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
"The tropical year is defined as the interval between successive passages of the Sun through the vernal equinox (i.e., when it crosses the celestial equator late in March) and amounts to 365.242199 mean solar days.",365.242199,"The tropical year, March",LOC/Sun,0.778136174188,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
"The tropical year is defined as the interval between successive passages of the Sun through the vernal equinox (i.e., when it crosses the celestial equator late in March) and amounts to 365.242199 mean solar days.",365.242199,"The tropical year, March",LOC/Sun,0.778136174188,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
"The tropical year is defined as the interval between successive passages of the Sun through the vernal equinox (i.e., when it crosses the celestial equator late in March) and amounts to 365.242199 mean solar days.",365.242199,"The tropical year, March",LOC/Sun,0.778136174188,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
"The tropical year is defined as the interval between successive passages of the Sun through the vernal equinox (i.e., when it crosses the celestial equator late in March) and amounts to 365.242199 mean solar days.",365.242199,"The tropical year, March",LOC/Sun,0.778136174188,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
"Hipparchus, who flourished in Rhodes about 150 bce and was probably the greatest observational astronomer of antiquity, discovered from his own observations and those of others made over the previous 150 years that the equinoxes, where the ecliptic (the Sun’s apparent path) crosses the celestial equator (the celestial equivalent of the terrestrial Equator), were not fixed in space but moved slowly in a westerly direction.",about 150,the previous 150 years,"PERSON/Hipparchus, GPE/Rhodes, ORG/Sun, PERSON/Equator",0.775628854191,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
"Hipparchus, who flourished in Rhodes about 150 bce and was probably the greatest observational astronomer of antiquity, discovered from his own observations and those of others made over the previous 150 years that the equinoxes, where the ecliptic (the Sun’s apparent path) crosses the celestial equator (the celestial equivalent of the terrestrial Equator), were not fixed in space but moved slowly in a westerly direction.",about 150,the previous 150 years,"PERSON/Hipparchus, GPE/Rhodes, ORG/Sun, PERSON/Equator",0.775628854191,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
"Hipparchus, who flourished in Rhodes about 150 bce and was probably the greatest observational astronomer of antiquity, discovered from his own observations and those of others made over the previous 150 years that the equinoxes, where the ecliptic (the Sun’s apparent path) crosses the celestial equator (the celestial equivalent of the terrestrial Equator), were not fixed in space but moved slowly in a westerly direction.",about 150,the previous 150 years,"PERSON/Hipparchus, GPE/Rhodes, ORG/Sun, PERSON/Equator",0.775628854191,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
"Hipparchus, who flourished in Rhodes about 150 bce and was probably the greatest observational astronomer of antiquity, discovered from his own observations and those of others made over the previous 150 years that the equinoxes, where the ecliptic (the Sun’s apparent path) crosses the celestial equator (the celestial equivalent of the terrestrial Equator), were not fixed in space but moved slowly in a westerly direction.",about 150,the previous 150 years,"PERSON/Hipparchus, GPE/Rhodes, ORG/Sun, PERSON/Equator",0.775628854191,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
"The cycle covered eight years, as its name implies, and so the octaëteris amounted to 8 × 365, or 2,920 days.",8,"eight years, 2,920 days",,0.772350857920,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
"The cycle covered eight years, as its name implies, and so the octaëteris amounted to 8 × 365, or 2,920 days.",8,"eight years, 2,920 days",,0.772350857920,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
"The cycle covered eight years, as its name implies, and so the octaëteris amounted to 8 × 365, or 2,920 days.",8,"eight years, 2,920 days",,0.772350857920,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
"The cycle covered eight years, as its name implies, and so the octaëteris amounted to 8 × 365, or 2,920 days.",8,"eight years, 2,920 days",,0.772350857920,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
"It is composed of a series of holes, stones, and archways arranged mostly in circles, the outermost ring of holes having 56 marked positions, the inner ones 30 and 29, respectively.","56, 30",29,,0.769029829656,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
"It is composed of a series of holes, stones, and archways arranged mostly in circles, the outermost ring of holes having 56 marked positions, the inner ones 30 and 29, respectively.","56, 30",29,,0.769029829656,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
"It is composed of a series of holes, stones, and archways arranged mostly in circles, the outermost ring of holes having 56 marked positions, the inner ones 30 and 29, respectively.","56, 30",29,,0.769029829656,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
"It is composed of a series of holes, stones, and archways arranged mostly in circles, the outermost ring of holes having 56 marked positions, the inner ones 30 and 29, respectively.","56, 30",29,,0.769029829656,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
"The movement is small, amounting to no more than 2° in 150 years, and it is known now as the precession of the equinoxes.",,150 years,,0.768953327612,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
"The movement is small, amounting to no more than 2° in 150 years, and it is known now as the precession of the equinoxes.",,150 years,,0.768953327612,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
"The movement is small, amounting to no more than 2° in 150 years, and it is known now as the precession of the equinoxes.",,150 years,,0.768953327612,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
"The movement is small, amounting to no more than 2° in 150 years, and it is known now as the precession of the equinoxes.",,150 years,,0.768953327612,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
"If this total of 235 lunations is taken to contain 110 hollow months of 29 days and 125 full months of 30 days, the total comes to (110 × 29)","235, 110, 110","months of 29 days, 125 full months of 30 days",,0.760377096576,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
"If this total of 235 lunations is taken to contain 110 hollow months of 29 days and 125 full months of 30 days, the total comes to (110 × 29)","235, 110, 110","months of 29 days, 125 full months of 30 days",,0.760377096576,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
"If this total of 235 lunations is taken to contain 110 hollow months of 29 days and 125 full months of 30 days, the total comes to (110 × 29)","235, 110, 110","months of 29 days, 125 full months of 30 days",,0.760377096576,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
"If this total of 235 lunations is taken to contain 110 hollow months of 29 days and 125 full months of 30 days, the total comes to (110 × 29)","235, 110, 110","months of 29 days, 125 full months of 30 days",,0.760377096576,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
Callippus of Cyzicus (c. 370–300 bce) was perhaps the foremost astronomer of his day.,370–300,his day,GPE/Cyzicus,0.754773582106,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
Callippus of Cyzicus (c. 370–300 bce) was perhaps the foremost astronomer of his day.,370–300,his day,GPE/Cyzicus,0.754752183838,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
Callippus of Cyzicus (c. 370–300 bce) was perhaps the foremost astronomer of his day.,370–300,his day,GPE/Cyzicus,0.754752183838,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
Callippus of Cyzicus (c. 370–300 bce) was perhaps the foremost astronomer of his day.,370–300,his day,GPE/Cyzicus,0.754752183838,32,https://www.britannica.com/science/calendar/Time-determination-by-stars-Sun-and-Moon
Some of them also aligned the lunar cycles with solar cycles through intercalations of alternating 12 and 13 synodic months in a 19 year cycle (see Metonic Calendar below).,"12, 13","months, 19 year",PRODUCT/Metonic Calendar,0.866897821934,33,https://www.worldhistory.org/article/833/the-athenian-calendar/
Some of them also aligned the lunar cycles with solar cycles through intercalations of alternating 12 and 13 synodic months in a 19 year cycle (see Metonic Calendar below).,"12, 13","months, 19 year",PRODUCT/Metonic Calendar,0.866897821934,33,https://www.worldhistory.org/article/833/the-athenian-calendar/
